locatie,month,hours_count,monthly_total_m3,monthly_mean_m3_per_h,monthly_median_m3_per_h,monthly_std_m3_per_h,expected_hours,percent_coverage,year
KGM00357_COMBINED,2014-10-31,31,277224.41,8942.722903225806,8316.0,4319.179304481499,744,4.166666666666666,2014
KGM00357_COMBINED,2014-11-30,30,242946.0,8098.2,9207.0,3835.2582199629146,720,4.166666666666666,2014
KGM00357_COMBINED,2014-12-31,31,242153.68,7811.409032258064,8316.0,3811.307136735248,744,4.166666666666666,2014
KGM00357_COMBINED,2015-01-31,31,288799.81,9316.122903225807,8316.0,2904.0008106509354,744,4.166666666666666,2015
KGM00357_COMBINED,2015-02-28,28,279569.09,9984.610357142858,10692.0,3211.336959056706,672,4.166666666666666,2015
KGM00357_COMBINED,2015-03-31,31,252617.98,8148.967096774194,8316.0,3696.4907082413483,744,4.166666666666666,2015
KGM00357_COMBINED,2015-04-30,30,270864.0,9028.8,10692.0,2712.6473441627286,720,4.166666666666666,2015
KGM00357_COMBINED,2015-05-31,31,247104.0,7971.096774193548,8316.0,3721.475794671058,744,4.166666666666666,2015
KGM00357_COMBINED,2015-06-30,30,228476.16,7615.872,8316.0,3812.6547724581083,720,4.166666666666666,2015
KGM00357_COMBINED,2015-07-31,31,259355.27,8366.299032258064,8316.0,3327.0497567708585,744,4.166666666666666,2015
KGM00357_COMBINED,2015-08-31,31,211805.61,6832.439032258064,8316.0,4356.589851607451,744,4.166666666666666,2015
KGM00357_COMBINED,2015-09-30,30,269442.03,8981.401000000002,9504.0,4548.407566495569,720,4.166666666666666,2015
KGM00357_COMBINED,2015-10-31,31,257796.0,8316.0,8316.0,3443.1511148946106,744,4.166666666666666,2015
KGM00357_COMBINED,2015-11-30,30,236389.9,7879.663333333333,8316.0,3564.9515439453257,720,4.166666666666666,2015
KGM00357_COMBINED,2015-12-31,31,286308.0,9235.741935483871,10692.0,3638.587262182416,744,4.166666666666666,2015
KGM00357_COMBINED,2016-01-31,31,282828.85,9123.51129032258,10692.0,4815.18332146191,744,4.166666666666666,2016
KGM00357_COMBINED,2016-02-29,29,280368.0,9667.862068965518,8316.0,2146.966094018952,696,4.166666666666666,2016
KGM00357_COMBINED,2016-03-31,31,287567.28,9276.363870967743,10692.0,2681.499337651329,744,4.166666666666666,2016
KGM00357_COMBINED,2016-04-30,30,248630.58,8287.686,8316.0,2506.638103833568,720,4.166666666666666,2016
KGM00357_COMBINED,2016-05-31,31,279203.76,9006.572903225806,8316.0,1861.6803835785806,744,4.166666666666666,2016
KGM00357_COMBINED,2016-06-30,30,224035.74,7467.857999999999,8316.0,4279.086826650011,720,4.166666666666666,2016
KGM00357_COMBINED,2016-07-31,31,252792.3,8154.590322580645,8316.0,2708.941243564213,744,4.166666666666666,2016
KGM00357_COMBINED,2016-08-31,31,250516.96,8081.192258064516,8316.0,3109.439761853904,744,4.166666666666666,2016
KGM00357_COMBINED,2016-09-30,30,285277.07,9509.235666666667,10692.0,2658.3650563738497,720,4.166666666666666,2016
KGM00357_COMBINED,2016-10-31,31,277992.0,8967.483870967742,8316.0,2030.9521555330932,744,4.166666666666666,2016
KGM00357_COMBINED,2016-11-30,30,304128.0,10137.6,10692.0,1022.1149675533335,720,4.166666666666666,2016
KGM00357_COMBINED,2016-12-31,31,282547.98,9114.450967741936,8316.0,1438.9697705403796,744,4.166666666666666,2016
KGM00357_COMBINED,2017-01-31,31,298188.0,9618.967741935483,10692.0,1201.9694805851207,744,4.166666666666666,2017
KGM00357_COMBINED,2017-02-28,28,291060.0,10395.0,10692.0,1983.2972545738069,672,4.166666666666666,2017
KGM00357_COMBINED,2017-03-31,31,283932.0,9159.09677419355,8316.0,1155.623334102674,744,4.166666666666666,2017
KGM00357_COMBINED,2017-04-30,30,259219.3,8640.643333333333,8316.0,2439.192102925621,720,4.166666666666666,2017
KGM00357_COMBINED,2017-05-31,31,318526.64,10275.052903225807,10692.0,933.978665924062,744,4.166666666666666,2017
KGM00357_COMBINED,2017-06-30,30,249739.54,8324.651333333333,8155.46,1788.177489448566,720,4.166666666666666,2017
KGM00357_COMBINED,2017-07-31,31,281451.74,9079.088387096774,10457.39,2133.753632365737,744,4.166666666666666,2017
KGM00357_COMBINED,2017-08-31,31,266333.19,8591.393225806452,8316.0,2043.0111497793112,744,4.166666666666666,2017
KGM00357_COMBINED,2017-09-30,30,320894.64,10696.488000000001,10692.0,3051.488374803578,720,4.166666666666666,2017
KGM00357_COMBINED,2017-10-31,31,300564.0,9695.612903225807,10692.0,1191.826096861992,744,4.166666666666666,2017
KGM00357_COMBINED,2017-11-30,30,279180.0,9306.0,10692.0,2117.8947907834295,720,4.166666666666666,2017
KGM00357_COMBINED,2017-12-31,31,269524.55,8694.340322580645,10692.0,4254.001358857708,744,4.166666666666666,2017
KGM00357_COMBINED,2018-01-31,31,279367.13,9011.842903225806,8316.0,3414.4361931454064,744,4.166666666666666,2018
KGM00357_COMBINED,2018-02-28,28,248544.79,8876.599642857143,8316.0,2824.1044735638898,672,4.166666666666666,2018
KGM00357_COMBINED,2018-03-31,31,291060.0,9389.032258064517,8316.0,1201.9694805851207,744,4.166666666666666,2018
KGM00357_COMBINED,2018-04-30,30,277992.0,9266.4,8316.0,1183.8963607949174,720,4.166666666666666,2018
KGM00357_COMBINED,2018-05-31,31,250663.43,8085.917096774193,8316.0,3083.615311301756,744,4.166666666666666,2018
KGM00357_COMBINED,2018-06-30,30,274064.73,9135.491,9906.445,1767.1773767115271,720,4.166666666666666,2018
KGM00357_COMBINED,2018-07-31,31,233484.7,7531.764516129033,7713.11,2114.1025653151873,744,4.166666666666666,2018
KGM00357_COMBINED,2018-08-31,31,262403.42,8464.626451612903,8316.0,2754.410374860106,744,4.166666666666666,2018
KGM00357_COMBINED,2018-09-30,30,310112.61,10337.087,10692.0,2620.2913766275346,720,4.166666666666666,2018
KGM00357_COMBINED,2018-10-31,31,282204.23,9103.362258064515,10389.06,2250.911718338016,744,4.166666666666666,2018
KGM00357_COMBINED,2018-11-30,30,292248.0,9741.6,10692.0,1183.896360794917,720,4.166666666666666,2018
KGM00357_COMBINED,2018-12-31,31,295812.0,9542.322580645161,10692.0,1207.0092070098103,744,4.166666666666666,2018
KGM00357_COMBINED,2019-01-31,31,288684.0,9312.387096774193,8316.0,1191.826096861992,744,4.166666666666666,2019
KGM00357_COMBINED,2019-02-28,28,275616.0,9843.42857142857,8316.0,2816.098212573053,672,4.166666666666666,2019
KGM00357_COMBINED,2019-03-31,31,293424.12,9465.294193548387,8316.0,2091.3208809374905,744,4.166666666666666,2019
KGM00357_COMBINED,2019-04-30,30,266002.13,8866.737666666666,8316.0,1015.5386179576499,720,4.166666666666666,2019
KGM00357_COMBINED,2019-05-31,31,312444.0,10078.838709677419,10692.0,1056.8512697875765,744,4.166666666666666,2019
KGM00357_COMBINED,2019-06-30,30,320548.87,10684.962333333333,10692.0,2671.787560552289,720,4.166666666666666,2019
KGM00357_COMBINED,2019-07-31,31,280368.0,9044.129032258064,8316.0,2050.2879105454995,744,4.166666666666666,2019
KGM00357_COMBINED,2019-08-31,31,310068.0,10002.193548387097,10692.0,1096.3205559006556,744,4.166666666666666,2019
KGM00357_COMBINED,2019-09-30,30,269610.66,8987.021999999999,8316.0,2062.7778523905827,720,4.166666666666666,2019
KGM00357_COMBINED,2019-10-31,31,320804.57,10348.534516129033,10692.0,3720.1433234154115,744,4.166666666666666,2019
KGM00357_COMBINED,2019-11-30,30,308082.06,10269.402,10692.0,2523.780467114556,720,4.166666666666666,2019
KGM00357_COMBINED,2019-12-31,31,300564.0,9695.612903225807,10692.0,1191.8260968619923,744,4.166666666666666,2019
KGM00357_COMBINED,2020-01-31,31,259750.26,8379.04064516129,8316.0,2716.6760313318377,744,4.166666666666666,2020
KGM00357_COMBINED,2020-02-29,29,295491.28,10189.354482758621,10692.0,3153.140804729,696,4.166666666666666,2020
KGM00357_COMBINED,2020-03-31,31,266106.06,8584.066451612904,8316.0,2406.488811179126,744,4.166666666666666,2020
KGM00357_COMBINED,2020-04-30,30,258915.71,8630.523666666666,8316.0,2297.540867945377,720,4.166666666666666,2020
KGM00357_COMBINED,2020-05-31,31,279180.0,9005.806451612903,8316.0,1096.320555900656,744,4.166666666666666,2020
KGM00357_COMBINED,2020-06-30,30,233845.03,7794.834333333333,8316.0,2844.9232571428533,720,4.166666666666666,2020
KGM00357_COMBINED,2020-07-31,31,233243.39,7523.980322580645,8316.0,3564.6097311613075,744,4.166666666666666,2020
KGM00357_COMBINED,2020-08-31,31,218147.66,7037.021290322581,8316.0,3542.4955622825573,744,4.166666666666666,2020
KGM00357_COMBINED,2020-09-30,30,263350.3,8778.343333333332,8316.0,3135.6279508668554,720,4.166666666666666,2020
KGM00357_COMBINED,2020-10-31,31,294543.83,9501.413870967743,9423.83,2709.095075844426,744,4.166666666666666,2020
KGM00357_COMBINED,2020-11-30,30,279358.2,9311.94,8316.0,1240.8657924596648,720,4.166666666666666,2020
KGM00357_COMBINED,2020-12-31,31,291122.39,9391.044838709679,8316.0,1329.1397567320776,744,4.166666666666666,2020
KGM00357_COMBINED,2021-01-31,31,301214.45,9716.595161290323,10692.0,2956.3637429663167,744,4.166666666666666,2021
KGM00357_COMBINED,2021-02-28,28,258688.01,9238.8575,10692.0,3454.508366830355,672,4.166666666666666,2021
KGM00357_COMBINED,2021-03-31,31,219931.17,7094.553870967742,8316.0,4609.25021507669,744,4.166666666666666,2021
KGM00357_COMBINED,2021-04-30,30,147922.16,4930.738666666667,6806.41,4762.105456284075,720,4.166666666666666,2021
KGM00357_COMBINED,2021-05-31,31,256030.85,8259.059677419355,9884.16,3589.5098255235207,744,4.166666666666666,2021
KGM00357_COMBINED,2021-06-30,30,197490.17,6583.005666666667,8316.0,4492.363114591545,720,4.166666666666666,2021
KGM00357_COMBINED,2021-07-31,31,132710.15,4280.9725806451615,503.57,4534.8846364679575,744,4.166666666666666,2021
KGM00357_COMBINED,2021-08-31,31,274018.83,8839.317096774193,8464.5,3367.293156974599,744,4.166666666666666,2021
KGM00357_COMBINED,2021-09-30,30,198698.62,6623.287333333333,8316.0,5350.818537579366,720,4.166666666666666,2021
KGM00357_COMBINED,2021-10-31,31,274682.09,8860.712580645162,8316.0,2607.6007311140356,744,4.166666666666666,2021
KGM00357_COMBINED,2021-11-30,30,292859.5,9761.983333333334,10692.0,1200.4218667455707,720,4.166666666666666,2021
KGM00357_COMBINED,2021-12-31,31,285576.05,9212.130645161289,10692.0,3332.781716391414,744,4.166666666666666,2021
KGM00357_COMBINED,2022-01-31,31,264722.04,8539.42064516129,10692.0,3512.494221093169,744,4.166666666666666,2022
KGM00357_COMBINED,2022-02-28,28,233123.54,8325.840714285714,8316.0,4074.427565979579,672,4.166666666666666,2022
KGM00357_COMBINED,2022-03-31,31,132488.75,4273.830645161291,703.91,4473.204762117004,744,4.166666666666666,2022
KGM00357_COMBINED,2022-04-30,30,150395.23,5013.174333333333,7204.23,4694.65098970695,720,4.166666666666666,2022
KGM00357_COMBINED,2022-05-31,31,139493.38,4499.786451612903,1446.41,4607.95822867681,744,4.166666666666666,2022
KGM00357_COMBINED,2022-06-30,30,119471.58,3982.386,735.085,4648.769537955697,720,4.166666666666666,2022
KGM00357_COMBINED,2022-07-31,31,75869.48,2447.4025806451614,730.62,3096.6988166540273,744,4.166666666666666,2022
KGM00357_COMBINED,2022-08-31,31,157224.97,5071.773225806452,8316.0,4287.189778444917,744,4.166666666666666,2022
KGM00357_COMBINED,2022-09-30,30,250803.29,8360.109666666667,8316.0,3268.6816618140097,720,4.166666666666666,2022
KGM00357_COMBINED,2022-10-31,31,288684.0,9312.387096774193,8316.0,1191.8260968619923,744,4.166666666666666,2022
KGM00357_COMBINED,2022-11-30,30,271123.06,9037.435333333333,8316.0,3281.6891148012564,720,4.166666666666666,2022
KGM00357_COMBINED,2022-12-31,31,293831.03,9478.420322580647,10692.0,1560.627313871965,744,4.166666666666666,2022
KGM00357_COMBINED,2023-01-31,31,338580.0,10921.935483870968,10692.0,3352.0321193318327,744,4.166666666666666,2023
KGM00357_COMBINED,2023-02-28,28,213596.5,7628.446428571428,8316.0,4020.5374240426504,672,4.166666666666666,2023
KGM00357_COMBINED,2023-03-31,31,260320.82,8397.445806451613,8316.0,4763.407227202516,744,4.166666666666666,2023
KGM00357_COMBINED,2023-04-30,30,220682.92,7356.097333333334,8316.0,3977.2454108477996,720,4.166666666666666,2023
KGM00357_COMBINED,2023-05-31,31,73076.26,2357.298709677419,0.0,4106.997753621447,744,4.166666666666666,2023
KGM00357_COMBINED,2023-06-30,30,64744.5,2158.15,1012.95,3524.120523262897,720,4.166666666666666,2023
KGM00357_COMBINED,2023-07-31,31,52837.020000000004,1704.42,977.15,3132.4775423063024,744,4.166666666666666,2023
KGM00357_COMBINED,2023-08-31,31,181951.49,5869.402903225806,8316.0,4518.017587783528,744,4.166666666666666,2023
KGM00357_COMBINED,2023-09-30,30,259186.0,8639.533333333333,8316.0,2796.7434796308135,720,4.166666666666666,2023
KGM00357_COMBINED,2023-10-31,31,286529.76,9242.895483870969,8316.0,4215.263144110807,744,4.166666666666666,2023
KGM00357_COMBINED,2023-11-30,30,307210.9,10240.363333333335,9533.7,4076.175758113221,720,4.166666666666666,2023
KGM00357_COMBINED,2023-12-31,31,315722.92,10184.610322580646,10692.0,2518.741530450586,744,4.166666666666666,2023
KGM00357_COMBINED,2024-01-31,31,327888.0,10577.032258064517,10692.0,3026.562048307959,744,4.166666666666666,2024
KGM00357_COMBINED,2024-02-29,29,290109.6,10003.779310344828,10692.0,3856.4204566984613,696,4.166666666666666,2024
KGM00357_COMBINED,2024-03-31,31,243801.4,7864.56129032258,8316.0,3793.3282322157343,744,4.166666666666666,2024
KGM00357_COMBINED,2024-04-30,30,205331.66,6844.388666666667,8316.0,4790.736261798952,720,4.166666666666666,2024
KGM00357_COMBINED,2024-05-31,31,174418.93,5626.417096774193,1416.71,5770.622075367146,744,4.166666666666666,2024
KGM00357_COMBINED,2024-06-30,30,128384.94,4279.4980000000005,1412.245,4267.31914144151,720,4.166666666666666,2024
KGM00357_COMBINED,2024-07-31,31,110323.66,3558.827741935484,1286.03,3908.9748464004465,744,4.166666666666666,2024
KGM00357_COMBINED,2024-08-31,31,105753.87,3411.4151612903224,1300.86,4060.728740781118,744,4.166666666666666,2024
KGM00357_COMBINED,2024-09-30,30,181255.54,6041.851333333334,8316.0,4152.639327939508,720,4.166666666666666,2024
KGM00357_COMBINED,2024-10-31,31,211972.54,6837.823870967743,8316.0,4616.752632417926,744,4.166666666666666,2024
KGM00357_COMBINED,2024-11-30,30,245497.25,8183.241666666667,8316.0,4913.351361027513,720,4.166666666666666,2024
KGM00357_COMBINED,2024-12-31,31,298989.9,9644.83548387097,10692.0,3640.2069884873663,744,4.166666666666666,2024
KGM00357_COMBINED,2025-01-31,31,249490.26,8048.072903225807,8316.0,4383.829007012929,744,4.166666666666666,2025
KGM00357_COMBINED,2025-02-28,28,244341.9,8726.496428571429,10692.0,3411.983484772038,672,4.166666666666666,2025
KGM00357_COMBINED,2025-03-31,31,75126.49,2423.435161290323,0.0,3893.0795320370485,744,4.166666666666666,2025
KGM00357_COMBINED,2025-04-30,30,137571.16,4585.705333333333,993.4749999999999,4529.117393246178,720,4.166666666666666,2025
KGM00357_COMBINED,2025-05-31,31,45151.16,1456.4890322580645,715.79,2338.2273082991096,744,4.166666666666666,2025
KGM00357_COMBINED,2025-06-30,30,36611.66,1220.3886666666667,571.0699999999999,2582.7645783295898,720,4.166666666666666,2025
KGM00357_COMBINED,2025-07-31,1,1094.94,1094.94,1094.94,,744,0.13440860215053765,2025
KGM00357_P001,1996-01-31,31,252390.6,8141.6322580645165,8316.0,970.8384995755291,744,4.166666666666666,1996
KGM00357_P001,1996-02-29,29,224532.0,7742.482758620689,8316.0,2144.53602409022,696,4.166666666666666,1996
KGM00357_P001,1996-03-31,31,248094.0,8003.032258064516,8316.0,1505.9929057794611,744,4.166666666666666,1996
KGM00357_P001,1996-04-30,30,199584.0,6652.8,8316.0,3383.2656576663953,720,4.166666666666666,1996
KGM00357_P001,1996-05-31,31,248925.6,8029.858064516129,8316.0,1493.5976916546601,744,4.166666666666666,1996
KGM00357_P001,1996-06-30,30,223423.2,7447.4400000000005,8316.0,2532.989995705634,720,4.166666666666666,1996
KGM00357_P001,1996-07-31,31,238114.8,7681.122580645161,8316.0,2090.2957651505812,744,4.166666666666666,1996
KGM00357_P001,1996-08-31,31,220928.4,7126.7225806451615,8316.0,2862.187699261957,744,4.166666666666666,1996
KGM00357_P001,1996-09-30,30,216216.0,7207.2,8316.0,2875.2229346848794,720,4.166666666666666,1996
KGM00357_P001,1996-10-31,31,237006.0,7645.354838709677,8316.0,2173.0007140417156,744,4.166666666666666,1996
KGM00357_P001,1996-11-30,30,58212.0,1940.4,0.0,3577.402386436667,720,4.166666666666666,1996
KGM00357_P001,1996-12-31,31,83160.0,2682.5806451612902,0.0,3951.688050898363,744,4.166666666666666,1996
KGM00357_P001,1997-01-31,31,127927.8,4126.703225806452,3187.8,4161.649688563729,744,4.166666666666666,1997
KGM00357_P001,1997-02-28,28,46431.0,1658.25,0.0,3290.374712703707,672,4.166666666666666,1997
KGM00357_P001,1997-03-31,31,114345.0,3688.548387096774,0.0,4147.9281240856435,744,4.166666666666666,1997
KGM00357_P001,1997-04-30,30,124740.0,4158.0,4158.0,4229.082072082994,720,4.166666666666666,1997
KGM00357_P001,1997-05-31,31,83160.0,2682.5806451612902,0.0,3951.6880508983627,744,4.166666666666666,1997
KGM00357_P001,1997-06-30,30,74844.0,2494.8,0.0,3876.0177431002026,720,4.166666666666666,1997
KGM00357_P001,1997-07-31,31,149688.0,4828.645161290323,8316.0,4171.391339016972,744,4.166666666666666,1997
KGM00357_P001,1997-08-31,31,110880.0,3576.7741935483873,0.0,4110.515442696349,744,4.166666666666666,1997
KGM00357_P001,1997-09-30,30,74844.0,2494.8,0.0,3876.017743100202,720,4.166666666666666,1997
KGM00357_P001,1997-10-31,31,8316.0,268.258064516129,0.0,1493.5976916546601,744,4.166666666666666,1997
KGM00357_P001,1997-11-30,30,91476.0,3049.2,0.0,4075.942018470213,720,4.166666666666666,1997
KGM00357_P001,1997-12-31,31,100623.6,3245.9225806451614,0.0,4034.787675430574,744,4.166666666666666,1997
KGM00357_P001,1998-01-31,31,113374.8,3657.251612903226,0.0,4131.687064938564,744,4.166666666666666,1998
KGM00357_P001,1998-02-28,28,91476.0,3267.0,0.0,3980.432951325773,672,4.166666666666666,1998
KGM00357_P001,1998-03-31,31,92862.0,2995.548387096774,0.0,4018.5519683812286,744,4.166666666666666,1998
KGM00357_P001,1998-04-30,30,86347.8,2878.26,0.0,3953.1271340983744,720,4.166666666666666,1998
KGM00357_P001,1998-05-31,31,64171.8,2070.058064516129,0.0,3509.4248908498002,744,4.166666666666666,1998
KGM00357_P001,1998-06-30,30,124740.0,4158.0,4158.0,4229.082072082994,720,4.166666666666666,1998
KGM00357_P001,1998-07-31,31,133056.0,4292.129032258064,8316.0,4224.532224534337,744,4.166666666666666,1998
KGM00357_P001,1998-08-31,31,101039.4,3259.3354838709674,0.0,4036.865634750835,744,4.166666666666666,1998
KGM00357_P001,1998-09-30,30,116424.0,3880.8,0.0,4219.673646475355,720,4.166666666666666,1998
KGM00357_P001,1998-10-31,31,149688.0,4828.645161290323,8316.0,4171.391339016972,744,4.166666666666666,1998
KGM00357_P001,1998-11-30,30,106306.2,3543.54,0.0,4133.983641477068,720,4.166666666666666,1998
KGM00357_P001,1998-12-31,31,133056.0,4292.129032258064,8316.0,4224.532224534337,744,4.166666666666666,1998
KGM00357_P001,1999-01-31,31,49896.0,1609.5483870967741,0.0,3339.78596957659,744,4.166666666666666,1999
KGM00357_P001,1999-02-28,28,99792.0,3564.0,0.0,4190.870076726312,672,4.166666666666666,1999
KGM00357_P001,1999-03-31,31,167290.2,5396.4580645161295,8316.0,3930.792354795166,744,4.166666666666666,1999
KGM00357_P001,1999-04-30,30,63894.6,2129.82,0.0,3605.8939515647207,720,4.166666666666666,1999
KGM00357_P001,1999-05-31,31,88288.2,2848.006451612903,0.0,3942.975323444254,744,4.166666666666666,1999
KGM00357_P001,1999-06-30,30,69993.0,2333.1,0.0,3711.1978268013645,720,4.166666666666666,1999
KGM00357_P001,1999-07-31,31,72210.6,2329.374193548387,0.0,3562.5717245615083,744,4.166666666666666,1999
KGM00357_P001,1999-08-31,31,64726.2,2087.941935483871,0.0,3520.3555082571033,744,4.166666666666666,1999
KGM00357_P001,1999-09-30,30,142342.2,4744.740000000001,8316.0,4112.133822171681,720,4.166666666666666,1999
KGM00357_P001,1999-10-31,31,42984.47,1386.595806451613,0.0,3099.191992204607,744,4.166666666666666,1999
KGM00357_P001,1999-11-30,30,11332.869999999999,377.7623333333333,0.0,1597.1551128689207,720,4.166666666666666,1999
KGM00357_P001,1999-12-31,31,180288.58,5815.76064516129,8316.0,3810.9902839042907,744,4.166666666666666,1999
KGM00357_P001,2000-01-31,31,149688.0,4828.645161290323,8316.0,4171.391339016972,744,4.166666666666666,2000
KGM00357_P001,2000-02-29,29,58812.59,2028.020344827586,0.0,3611.383645087219,696,4.166666666666666,2000
KGM00357_P001,2000-03-31,31,99658.01,3214.7745161290322,0.0,4112.102757973377,744,4.166666666666666,2000
KGM00357_P001,2000-04-30,30,84425.87,2814.1956666666665,0.0,3841.2799560668027,720,4.166666666666666,2000
KGM00357_P001,2000-05-31,31,66528.0,2146.064516129032,0.0,3698.979444256518,744,4.166666666666666,2000
KGM00357_P001,2000-06-30,30,124740.0,4158.0,4158.0,4229.082072082994,720,4.166666666666666,2000
KGM00357_P001,2000-07-31,31,108108.0,3487.3548387096776,0.0,4171.391339016972,744,4.166666666666666,2000
KGM00357_P001,2000-08-31,31,58212.0,1877.8064516129032,0.0,3534.4972430729554,744,4.166666666666666,2000
KGM00357_P001,2000-09-30,30,83160.0,2772.0,0.0,3987.2168151524547,720,4.166666666666666,2000
KGM00357_P001,2000-10-31,31,133056.0,4292.129032258064,8316.0,4224.532224534337,744,4.166666666666666,2000
KGM00357_P001,2000-11-30,30,128008.66,4266.955333333333,5792.33,4128.6583326278615,720,4.166666666666666,2000
KGM00357_P001,2000-12-31,31,66528.0,2146.064516129032,0.0,3698.9794442565176,744,4.166666666666666,2000
KGM00357_P001,2001-01-31,31,90078.44,2905.7561290322583,0.0,3990.310735226583,744,4.166666666666666,2001
KGM00357_P001,2001-02-28,28,99792.0,3564.0,0.0,4190.870076726311,672,4.166666666666666,2001
KGM00357_P001,2001-03-31,31,124740.0,4023.8709677419356,0.0,4224.532224534337,744,4.166666666666666,2001
KGM00357_P001,2001-04-30,30,99792.0,3326.4,0.0,4143.637262782209,720,4.166666666666666,2001
KGM00357_P001,2001-05-31,31,106112.16,3422.9729032258065,0.0,4109.321298555431,744,4.166666666666666,2001
KGM00357_P001,2001-06-30,30,69062.08,2302.0693333333334,0.0,3717.0748277708662,720,4.166666666666666,2001
KGM00357_P001,2001-07-31,31,115881.14,3738.1012903225806,1464.55,3963.8992313081003,744,4.166666666666666,2001
KGM00357_P001,2001-08-31,31,60071.54,1937.7916129032258,0.0,3194.569869996165,744,4.166666666666666,2001
KGM00357_P001,2001-09-30,30,116424.0,3880.8,0.0,4219.673646475355,720,4.166666666666666,2001
KGM00357_P001,2001-10-31,31,108108.0,3487.3548387096776,0.0,4171.391339016972,744,4.166666666666666,2001
KGM00357_P001,2001-11-30,30,101776.28,3392.5426666666667,0.0,4104.359611369467,720,4.166666666666666,2001
KGM00357_P001,2001-12-31,31,54952.6,1772.664516129032,0.0,3381.773772598081,744,4.166666666666666,2001
KGM00357_P001,2002-01-31,31,91476.0,2950.8387096774195,0.0,4044.681669359359,744,4.166666666666666,2002
KGM00357_P001,2002-02-28,28,87833.12,3136.8971428571426,0.0,4027.098704555002,672,4.166666666666666,2002
KGM00357_P001,2002-03-31,31,97842.35,3156.2048387096775,0.0,4050.269044609976,744,4.166666666666666,2002
KGM00357_P001,2002-04-30,30,85675.61,2855.853666666667,0.0,3953.217147789348,720,4.166666666666666,2002
KGM00357_P001,2002-05-31,31,45731.09,1475.196451612903,0.0,3138.7284394146495,744,4.166666666666666,2002
KGM00357_P001,2002-06-30,30,45142.020000000004,1504.7340000000002,0.0,3165.2233900448314,720,4.166666666666666,2002
KGM00357_P001,2002-07-31,31,83160.0,2682.5806451612902,0.0,3951.6880508983636,744,4.166666666666666,2002
KGM00357_P001,2002-08-31,31,80337.17,2591.5216129032256,0.0,3848.731861598135,744,4.166666666666666,2002
KGM00357_P001,2002-09-30,30,66528.0,2217.6,0.0,3740.3409175248107,720,4.166666666666666,2002
KGM00357_P001,2002-10-31,31,136169.89,4392.577096774194,8316.0,4155.531521750411,744,4.166666666666666,2002
KGM00357_P001,2002-11-30,30,99792.0,3326.4,0.0,4143.637262782209,720,4.166666666666666,2002
KGM00357_P001,2002-12-31,31,86313.13,2784.294516129032,0.0,3882.2565080425748,744,4.166666666666666,2002
KGM00357_P001,2003-01-31,31,138766.32,4476.332903225807,8316.0,4155.066010012511,744,4.166666666666666,2003
KGM00357_P001,2003-02-28,28,120614.33,4307.654642857143,6253.165,4155.210788829319,672,4.166666666666666,2003
KGM00357_P001,2003-03-31,31,149688.0,4828.645161290323,8316.0,4171.391339016972,744,4.166666666666666,2003
KGM00357_P001,2003-04-30,30,99792.0,3326.4,0.0,4143.637262782209,720,4.166666666666666,2003
KGM00357_P001,2003-05-31,31,0.0,0.0,0.0,0.0,744,4.166666666666666,2003
KGM00357_P001,2003-06-30,30,97357.28,3245.2426666666665,0.0,3924.884650483316,720,4.166666666666666,2003
KGM00357_P001,2003-07-31,31,19632.71,633.3132258064516,0.0,2120.3955417380453,744,4.166666666666666,2003
KGM00357_P001,2003-08-31,31,87223.29000000001,2813.6545161290323,0.0,3893.5193942240644,744,4.166666666666666,2003
KGM00357_P001,2003-09-30,30,116424.0,3880.8,0.0,4219.673646475355,720,4.166666666666666,2003
KGM00357_P001,2003-10-31,31,116424.0,3755.6129032258063,0.0,4206.893182047922,744,4.166666666666666,2003
KGM00357_P001,2003-11-30,30,127565.14,4252.171333333334,5570.57,4164.258532249403,720,4.166666666666666,2003
KGM00357_P001,2003-12-31,31,182952.0,5901.677419354839,8316.0,3837.121945652295,744,4.166666666666666,2003
KGM00357_P001,2004-01-31,31,196354.62,6334.0199999999995,8316.0,3524.8843992959546,744,4.166666666666666,2004
KGM00357_P001,2004-02-29,29,124740.0,4301.379310344828,8316.0,4229.082072082994,696,4.166666666666666,2004
KGM00357_P001,2004-03-31,31,108241.99,3491.6770967741936,0.0,4167.725214581845,744,4.166666666666666,2004
KGM00357_P001,2004-04-30,30,109433.95,3647.798333333333,0.0,4158.876219988614,720,4.166666666666666,2004
KGM00357_P001,2004-05-31,31,0.0,0.0,0.0,0.0,744,4.166666666666666,2004
KGM00357_P001,2004-06-30,30,0.0,0.0,0.0,0.0,720,4.166666666666666,2004
KGM00357_P001,2004-07-31,31,0.0,0.0,0.0,0.0,744,4.166666666666666,2004
KGM00357_P001,2004-08-31,31,16632.0,536.516129032258,0.0,2076.763312961907,744,4.166666666666666,2004
KGM00357_P001,2004-09-30,30,10286.42,342.8806666666667,0.0,1548.2069320522737,720,4.166666666666666,2004
KGM00357_P001,2004-10-31,31,8316.0,268.258064516129,0.0,1493.5976916546601,744,4.166666666666666,2004
KGM00357_P001,2004-11-30,30,66528.0,2217.6,0.0,3740.3409175248107,720,4.166666666666666,2004
KGM00357_P001,2004-12-31,31,23996.309999999998,774.0745161290322,0.0,2219.9845657569163,744,4.166666666666666,2004
KGM00357_P001,2005-01-31,31,65897.39,2125.722258064516,0.0,3471.4695047234295,744,4.166666666666666,2005
